fabric_name,event_name,climate_zone,season,fabric_category,breathability,warmth,formality,water_resistance,event_formality_level,duration_hours,activity_level,setting,weather_exposure,temp_min,temp_max,humidity,precipitation,hemisphere,seasonal_variation,temp_avg,temp_comfort_score,formality_match_score,activity_suitability_score,weather_protection_score,overall_recommendation_score,recommendation_category
Cotton,Beach Outing,Desert_Hot,winter,Natural,8,4,6,2,1,4,6,outdoor,10,15,25,Low,,Both,High,20.0,8.5,3,8,7,71.5,Good
Cotton,Beach Outing,Desert_Hot,summer,Natural,8,4,6,2,1,4,6,outdoor,10,35,45,Low,,Both,High,40.0,8.0,3,8,7,69.0,Good
Cotton,Funeral,Arctic_Cold,winter,Natural,8,4,6,2,8,5,2,both,8,-40,-20,Low,Low,Northern,Moderate,-30.0,4.0,7,8,7,57.0,Fair
Cotton,Funeral,Arctic_Cold,summer,Natural,8,4,6,2,8,5,2,both,8,5,15,Medium,Medium,Northern,Moderate,10.0,8.5,7,8,2,74.5,Good
Cotton,Funeral,Subarctic_Cold,winter,Natural,8,4,6,2,8,5,2,both,8,-30,-10,Low,Low,Northern,Extreme,-20.0,4.0,7,8,7,57.0,Fair
Cotton,Funeral,Subarctic_Cold,summer,Natural,8,4,6,2,8,5,2,both,8,12,25,Medium,Medium,Northern,Extreme,18.5,8.5,7,8,2,74.5,Good
Cotton,Funeral,Continental_Temperate,winter,Natural,8,4,6,2,8,5,2,both,8,-10,0,Medium,Medium,Northern,High,-5.0,4.0,7,8,2,52.0,Fair
Cotton,Funeral,Continental_Temperate,summer,Natural,8,4,6,2,8,5,2,both,8,20,30,Medium,Medium,Northern,High,25.0,8.5,7,8,2,74.5,Good
Cotton,Funeral,Oceanic_Temperate,winter,Natural,8,4,6,2,8,5,2,both,8,0,10,Medium,High,Both,Low,5.0,4.0,7,8,2,52.0,Fair
Cotton,Funeral,Oceanic_Temperate,summer,Natural,8,4,6,2,8,5,2,both,8,15,25,Medium,High,Both,Low,20.0,8.5,7,8,2,74.5,Good
Cotton,Funeral,Mediterranean,winter,Natural,8,4,6,2,8,5,2,both,8,5,15,Medium,Medium,Both,Moderate,10.0,8.5,7,8,2,74.5,Good
Cotton,Funeral,Mediterranean,summer,Natural,8,4,6,2,8,5,2,both,8,25,35,Low,Low,Both,Moderate,30.0,8.0,7,8,7,77.0,Good
Cotton,Funeral,Subtropical_Humid,winter,Natural,8,4,6,2,8,5,2,both,8,10,20,High,Medium,Both,Moderate,15.0,8.5,7,8,2,74.5,Good
Cotton,Funeral,Subtropical_Humid,summer,Natural,8,4,6,2,8,5,2,both,8,25,35,High,Medium,Both,Moderate,30.0,8.0,7,8,2,72.0,Good
Cotton,Funeral,Tropical,winter,Natural,8,4,6,2,8,5,2,both,8,25,28,High,High,Both,,26.5,8.0,7,8,2,72.0,Good
Cotton,Funeral,Tropical,summer,Natural,8,4,6,2,8,5,2,both,8,28,32,High,High,Both,,30.0,8.0,7,8,2,72.0,Good
Cotton,Funeral,Desert_Hot,winter,Natural,8,4,6,2,8,5,2,both,8,15,25,Low,,Both,High,20.0,8.5,7,8,7,79.5,Excellent
Cotton,Funeral,Desert_Hot,summer,Natural,8,4,6,2,8,5,2,both,8,35,45,Low,,Both,High,40.0,8.0,7,8,7,77.0,Good
Cotton,Date Night,Arctic_Cold,winter,Natural,8,4,6,2,7,3,5,both,7,-40,-20,Low,Low,Northern,Moderate,-30.0,4.0,9,8,7,61.0,Fair
Cotton,Date Night,Arctic_Cold,summer,Natural,8,4,6,2,7,3,5,both,7,5,15,Medium,Medium,Northern,Moderate,10.0,8.5,9,8,2,78.5,Excellent
Cotton,Date Night,Subarctic_Cold,winter,Natural,8,4,6,2,7,3,5,both,7,-30,-10,Low,Low,Northern,Extreme,-20.0,4.0,9,8,7,61.0,Fair
Cotton,Date Night,Subarctic_Cold,summer,Natural,8,4,6,2,7,3,5,both,7,12,25,Medium,Medium,Northern,Extreme,18.5,8.5,9,8,2,78.5,Excellent
Cotton,Date Night,Continental_Temperate,winter,Natural,8,4,6,2,7,3,5,both,7,-10,0,Medium,Medium,Northern,High,-5.0,4.0,9,8,2,56.0,Fair
Cotton,Date Night,Continental_Temperate,summer,Natural,8,4,6,2,7,3,5,both,7,20,30,Medium,Medium,Northern,High,25.0,8.5,9,8,2,78.5,Excellent
Cotton,Date Night,Oceanic_Temperate,winter,Natural,8,4,6,2,7,3,5,both,7,0,10,Medium,High,Both,Low,5.0,4.0,9,8,2,56.0,Fair
Cotton,Date Night,Oceanic_Temperate,summer,Natural,8,4,6,2,7,3,5,both,7,15,25,Medium,High,Both,Low,20.0,8.5,9,8,2,78.5,Excellent
Cotton,Date Night,Mediterranean,winter,Natural,8,4,6,2,7,3,5,both,7,5,15,Medium,Medium,Both,Moderate,10.0,8.5,9,8,2,78.5,Excellent
Cotton,Date Night,Mediterranean,summer,Natural,8,4,6,2,7,3,5,both,7,25,35,Low,Low,Both,Moderate,30.0,8.0,9,8,7,81.0,Excellent
Cotton,Date Night,Subtropical_Humid,winter,Natural,8,4,6,2,7,3,5,both,7,10,20,High,Medium,Both,Moderate,15.0,8.5,9,8,2,78.5,Excellent
Cotton,Date Night,Subtropical_Humid,summer,Natural,8,4,6,2,7,3,5,both,7,25,35,High,Medium,Both,Moderate,30.0,8.0,9,8,2,76.0,Good
Cotton,Date Night,Tropical,winter,Natural,8,4,6,2,7,3,5,both,7,25,28,High,High,Both,,26.5,8.0,9,8,2,76.0,Good
Cotton,Date Night,Tropical,summer,Natural,8,4,6,2,7,3,5,both,7,28,32,High,High,Both,,30.0,8.0,9,8,2,76.0,Good
Cotton,Date Night,Desert_Hot,winter,Natural,8,4,6,2,7,3,5,both,7,15,25,Low,,Both,High,20.0,8.5,9,8,7,83.5,Excellent
Cotton,Date Night,Desert_Hot,summer,Natural,8,4,6,2,7,3,5,both,7,35,45,Low,,Both,High,40.0,8.0,9,8,7,81.0,Excellent
Wool,Wedding,Arctic_Cold,winter,Natural,4,9,7,6,9,5,4,both,5,-40,-20,Low,Low,Northern,Moderate,-30.0,9.0,7,6,7,78.0,Excellent
Wool,Wedding,Arctic_Cold,summer,Natural,4,9,7,6,9,5,4,both,5,5,15,Medium,Medium,Northern,Moderate,10.0,7.0,7,6,6,67.0,Good
Wool,Wedding,Subarctic_Cold,winter,Natural,4,9,7,6,9,5,4,both,5,-30,-10,Low,Low,Northern,Extreme,-20.0,9.0,7,6,7,78.0,Excellent
Wool,Wedding,Subarctic_Cold,summer,Natural,4,9,7,6,9,5,4,both,5,12,25,Medium,Medium,Northern,Extreme,18.5,7.0,7,6,6,67.0,Good
Wool,Wedding,Continental_Temperate,winter,Natural,4,9,7,6,9,5,4,both,5,-10,0,Medium,Medium,Northern,High,-5.0,9.0,7,6,6,77.0,Good
Wool,Wedding,Continental_Temperate,summer,Natural,4,9,7,6,9,5,4,both,5,20,30,Medium,Medium,Northern,High,25.0,7.0,7,6,6,67.0,Good
Wool,Wedding,Oceanic_Temperate,winter,Natural,4,9,7,6,9,5,4,both,5,0,10,Medium,High,Both,Low,5.0,9.0,7,6,6,77.0,Good
Wool,Wedding,Oceanic_Temperate,summer,Natural,4,9,7,6,9,5,4,both,5,15,25,Medium,High,Both,Low,20.0,7.0,7,6,6,67.0,Good
Wool,Wedding,Mediterranean,winter,Natural,4,9,7,6,9,5,4,both,5,5,15,Medium,Medium,Both,Moderate,10.0,7.0,7,6,6,67.0,Good
Wool,Wedding,Mediterranean,summer,Natural,4,9,7,6,9,5,4,both,5,25,35,Low,Low,Both,Moderate,30.0,4.0,7,6,7,53.0,Fair
Wool,Wedding,Subtropical_Humid,winter,Natural,4,9,7,6,9,5,4,both,5,10,20,High,Medium,Both,Moderate,15.0,7.0,7,6,6,67.0,Good
Wool,Wedding,Subtropical_Humid,summer,Natural,4,9,7,6,9,5,4,both,5,25,35,High,Medium,Both,Moderate,30.0,4.0,7,6,6,52.0,Fair
Wool,Wedding,Tropical,winter,Natural,4,9,7,6,9,5,4,both,5,25,28,High,High,Both,,26.5,4.0,7,6,6,52.0,Fair
Wool,Wedding,Tropical,summer,Natural,4,9,7,6,9,5,4,both,5,28,32,High,High,Both,,30.0,4.0,7,6,6,52.0,Fair
Wool,Wedding,Desert_Hot,winter,Natural,4,9,7,6,9,5,4,both,5,15,25,Low,,Both,High,20.0,7.0,7,6,7,68.0,Good
Wool,Wedding,Desert_Hot,summer,Natural,4,9,7,6,9,5,4,both,5,35,45,Low,,Both,High,40.0,4.0,7,6,7,53.0,Fair
Wool,Job Interview,Arctic_Cold,winter,Natural,4,9,7,6,8,1,2,indoor,2,-40,-20,Low,Low,Northern,Moderate,-30.0,9.0,9,8,7,86.0,Excellent
Wool,Job Interview,Arctic_Cold,summer,Natural,4,9,7,6,8,1,2,indoor,2,5,15,Medium,Medium,Northern,Moderate,10.0,7.0,9,8,6,75.0,Good
Wool,Job Interview,Subarctic_Cold,winter,Natural,4,9,7,6,8,1,2,indoor,2,-30,-10,Low,Low,Northern,Extreme,-20.0,9.0,9,8,7,86.0,Excellent
Wool,Job Interview,Subarctic_Cold,summer,Natural,4,9,7,6,8,1,2,indoor,2,12,25,Medium,Medium,Northern,Extreme,18.5,7.0,9,8,6,75.0,Good
Wool,Job Interview,Continental_Temperate,winter,Natural,4,9,7,6,8,1,2,indoor,2,-10,0,Medium,Medium,Northern,High,-5.0,9.0,9,8,6,85.0,Excellent
Wool,Job Interview,Continental_Temperate,summer,Natural,4,9,7,6,8,1,2,indoor,2,20,30,Medium,Medium,Northern,High,25.0,7.0,9,8,6,75.0,Good
Wool,Job Interview,Oceanic_Temperate,winter,Natural,4,9,7,6,8,1,2,indoor,2,0,10,Medium,High,Both,Low,5.0,9.0,9,8,6,85.0,Excellent
Wool,Job Interview,Oceanic_Temperate,summer,Natural,4,9,7,6,8,1,2,indoor,2,15,25,Medium,High,Both,Low,20.0,7.0,9,8,6,75.0,Good
Wool,Job Interview,Mediterranean,winter,Natural,4,9,7,6,8,1,2,indoor,2,5,15,Medium,Medium,Both,Moderate,10.0,7.0,9,8,6,75.0,Good
Wool,Job Interview,Mediterranean,summer,Natural,4,9,7,6,8,1,2,indoor,2,25,35,Low,Low,Both,Moderate,30.0,4.0,9,8,7,61.0,Fair
Wool,Job Interview,Subtropical_Humid,winter,Natural,4,9,7,6,8,1,2,indoor,2,10,20,High,Medium,Both,Moderate,15.0,7.0,9,8,6,75.0,Good
Wool,Job Interview,Subtropical_Humid,summer,Natural,4,9,7,6,8,1,2,indoor,2,25,35,High,Medium,Both,Moderate,30.0,4.0,9,8,6,60.0,Fair
Wool,Job Interview,Tropical,winter,Natural,4,9,7,6,8,1,2,indoor,2,25,28,High,High,Both,,26.5,4.0,9,8,6,60.0,Fair
Wool,Job Interview,Tropical,summer,Natural,4,9,7,6,8,1,2,indoor,2,28,32,High,High,Both,,30.0,4.0,9,8,6,60.0,Fair
Wool,Job Interview,Desert_Hot,winter,Natural,4,9,7,6,8,1,2,indoor,2,15,25,Low,,Both,High,20.0,7.0,9,8,7,76.0,Good
Wool,Job Interview,Desert_Hot,summer,Natural,4,9,7,6,8,1,2,indoor,2,35,45,Low,,Both,High,40.0,4.0,9,8,7,61.0,Fair
Wool,Birthday Party,Arctic_Cold,winter,Natural,4,9,7,6,3,3,6,both,5,-40,-20,Low,Low,Northern,Moderate,-30.0,9.0,4,6,7,72.0,Good
Wool,Birthday Party,Arctic_Cold,summer,Natural,4,9,7,6,3,3,6,both,5,5,15,Medium,Medium,Northern,Moderate,10.0,7.0,4,6,6,61.0,Fair
Wool,Birthday Party,Subarctic_Cold,winter,Natural,4,9,7,6,3,3,6,both,5,-30,-10,Low,Low,Northern,Extreme,-20.0,9.0,4,6,7,72.0,Good
Wool,Birthday Party,Subarctic_Cold,summer,Natural,4,9,7,6,3,3,6,both,5,12,25,Medium,Medium,Northern,Extreme,18.5,7.0,4,6,6,61.0,Fair
Wool,Birthday Party,Continental_Temperate,winter,Natural,4,9,7,6,3,3,6,both,5,-10,0,Medium,Medium,Northern,High,-5.0,9.0,4,6,6,71.0,Good
Wool,Birthday Party,Continental_Temperate,summer,Natural,4,9,7,6,3,3,6,both,5,20,30,Medium,Medium,Northern,High,25.0,7.0,4,6,6,61.0,Fair
Wool,Birthday Party,Oceanic_Temperate,winter,Natural,4,9,7,6,3,3,6,both,5,0,10,Medium,High,Both,Low,5.0,9.0,4,6,6,71.0,Good
Wool,Birthday Party,Oceanic_Temperate,summer,Natural,4,9,7,6,3,3,6,both,5,15,25,Medium,High,Both,Low,20.0,7.0,4,6,6,61.0,Fair
Wool,Birthday Party,Mediterranean,winter,Natural,4,9,7,6,3,3,6,both,5,5,15,Medium,Medium,Both,Moderate,10.0,7.0,4,6,6,61.0,Fair
Wool,Birthday Party,Mediterranean,summer,Natural,4,9,7,6,3,3,6,both,5,25,35,Low,Low,Both,Moderate,30.0,4.0,4,6,7,47.0,Poor
Wool,Birthday Party,Subtropical_Humid,winter,Natural,4,9,7,6,3,3,6,both,5,10,20,High,Medium,Both,Moderate,15.0,7.0,4,6,6,61.0,Fair
Wool,Birthday Party,Subtropical_Humid,summer,Natural,4,9,7,6,3,3,6,both,5,25,35,High,Medium,Both,Moderate,30.0,4.0,4,6,6,46.0,Poor
Wool,Birthday Party,Tropical,winter,Natural,4,9,7,6,3,3,6,both,5,25,28,High,High,Both,,26.5,4.0,4,6,6,46.0,Poor
Wool,Birthday Party,Tropical,summer,Natural,4,9,7,6,3,3,6,both,5,28,32,High,High,Both,,30.0,4.0,4,6,6,46.0,Poor
Wool,Birthday Party,Desert_Hot,winter,Natural,4,9,7,6,3,3,6,both,5,15,25,Low,,Both,High,20.0,7.0,4,6,7,62.0,Fair
Wool,Birthday Party,Desert_Hot,summer,Natural,4,9,7,6,3,3,6,both,5,35,45,Low,,Both,High,40.0,4.0,4,6,7,47.0,Poor
Wool,Business Meeting,Arctic_Cold,winter,Natural,4,9,7,6,6,5,2,indoor,2,-40,-20,Low,Low,Northern,Moderate,-30.0,9.0,9,8,7,86.0,Excellent
Wool,Business Meeting,Arctic_Cold,summer,Natural,4,9,7,6,6,5,2,indoor,2,5,15,Medium,Medium,Northern,Moderate,10.0,7.0,9,8,6,75.0,Good
Wool,Business Meeting,Subarctic_Cold,winter,Natural,4,9,7,6,6,5,2,indoor,2,-30,-10,Low,Low,Northern,Extreme,-20.0,9.0,9,8,7,86.0,Excellent
Wool,Business Meeting,Subarctic_Cold,summer,Natural,4,9,7,6,6,5,2,indoor,2,12,25,Medium,Medium,Northern,Extreme,18.5,7.0,9,8,6,75.0,Good
Wool,Business Meeting,Continental_Temperate,winter,Natural,4,9,7,6,6,5,2,indoor,2,-10,0,Medium,Medium,Northern,High,-5.0,9.0,9,8,6,85.0,Excellent
Wool,Business Meeting,Continental_Temperate,summer,Natural,4,9,7,6,6,5,2,indoor,2,20,30,Medium,Medium,Northern,High,25.0,7.0,9,8,6,75.0,Good
Wool,Business Meeting,Oceanic_Temperate,winter,Natural,4,9,7,6,6,5,2,indoor,2,0,10,Medium,High,Both,Low,5.0,9.0,9,8,6,85.0,Excellent
Wool,Business Meeting,Oceanic_Temperate,summer,Natural,4,9,7,6,6,5,2,indoor,2,15,25,Medium,High,Both,Low,20.0,7.0,9,8,6,75.0,Good
Wool,Business Meeting,Mediterranean,winter,Natural,4,9,7,6,6,5,2,indoor,2,5,15,Medium,Medium,Both,Moderate,10.0,7.0,9,8,6,75.0,Good
Wool,Business Meeting,Mediterranean,summer,Natural,4,9,7,6,6,5,2,indoor,2,25,35,Low,Low,Both,Moderate,30.0,4.0,9,8,7,61.0,Fair
Wool,Business Meeting,Subtropical_Humid,winter,Natural,4,9,7,6,6,5,2,indoor,2,10,20,High,Medium,Both,Moderate,15.0,7.0,9,8,6,75.0,Good
Wool,Business Meeting,Subtropical_Humid,summer,Natural,4,9,7,6,6,5,2,indoor,2,25,35,High,Medium,Both,Moderate,30.0,4.0,9,8,6,60.0,Fair
Wool,Business Meeting,Tropical,winter,Natural,4,9,7,6,6,5,2,indoor,2,25,28,High,High,Both,,26.5,4.0,9,8,6,60.0,Fair
Wool,Business Meeting,Tropical,summer,Natural,4,9,7,6,6,5,2,indoor,2,28,32,High,High,Both,,30.0,4.0,9,8,6,60.0,Fair
Wool,Business Meeting,Desert_Hot,winter,Natural,4,9,7,6,6,5,2,indoor,2,15,25,Low,,Both,High,20.0,7.0,9,8,7,76.0,Good
Wool,Business Meeting,Desert_Hot,summer,Natural,4,9,7,6,6,5,2,indoor,2,35,45,Low,,Both,High,40.0,4.0,9,8,7,61.0,Fair
Wool,Casual Hangout,Arctic_Cold,winter,Natural,4,9,7,6,1,6,5,outdoor,9,-40,-20,Low,Low,Northern,Moderate,-30.0,9.0,2,6,7,68.0,Good
Wool,Casual Hangout,Arctic_Cold,summer,Natural,4,9,7,6,1,6,5,outdoor,9,5,15,Medium,Medium,Northern,Moderate,10.0,7.0,2,6,6,57.0,Fair
Wool,Casual Hangout,Subarctic_Cold,winter,Natural,4,9,7,6,1,6,5,outdoor,9,-30,-10,Low,Low,Northern,Extreme,-20.0,9.0,2,6,7,68.0,Good
Wool,Casual Hangout,Subarctic_Cold,summer,Natural,4,9,7,6,1,6,5,outdoor,9,12,25,Medium,Medium,Northern,Extreme,18.5,7.0,2,6,6,57.0,Fair
Wool,Casual Hangout,Continental_Temperate,winter,Natural,4,9,7,6,1,6,5,outdoor,9,-10,0,Medium,Medium,Northern,High,-5.0,9.0,2,6,6,67.0,Good
Wool,Casual Hangout,Continental_Temperate,summer,Natural,4,9,7,6,1,6,5,outdoor,9,20,30,Medium,Medium,Northern,High,25.0,7.0,2,6,6,57.0,Fair
Wool,Casual Hangout,Oceanic_Temperate,winter,Natural,4,9,7,6,1,6,5,outdoor,9,0,10,Medium,High,Both,Low,5.0,9.0,2,6,6,67.0,Good
Wool,Casual Hangout,Oceanic_Temperate,summer,Natural,4,9,7,6,1,6,5,outdoor,9,15,25,Medium,High,Both,Low,20.0,7.0,2,6,6,57.0,Fair
Wool,Casual Hangout,Mediterranean,winter,Natural,4,9,7,6,1,6,5,outdoor,9,5,15,Medium,Medium,Both,Moderate,10.0,7.0,2,6,6,57.0,Fair
Wool,Casual Hangout,Mediterranean,summer,Natural,4,9,7,6,1,6,5,outdoor,9,25,35,Low,Low,Both,Moderate,30.0,4.0,2,6,7,43.0,Poor
Wool,Casual Hangout,Subtropical_Humid,winter,Natural,4,9,7,6,1,6,5,outdoor,9,10,20,High,Medium,Both,Moderate,15.0,7.0,2,6,6,57.0,Fair
Wool,Casual Hangout,Subtropical_Humid,summer,Natural,4,9,7,6,1,6,5,outdoor,9,25,35,High,Medium,Both,Moderate,30.0,4.0,2,6,6,42.0,Poor
Wool,Casual Hangout,Tropical,winter,Natural,4,9,7,6,1,6,5,outdoor,9,25,28,High,High,Both,,26.5,4.0,2,6,6,42.0,Poor
Wool,Casual Hangout,Tropical,summer,Natural,4,9,7,6,1,6,5,outdoor,9,28,32,High,High,Both,,30.0,4.0,2,6,6,42.0,Poor
Wool,Casual Hangout,Desert_Hot,winter,Natural,4,9,7,6,1,6,5,outdoor,9,15,25,Low,,Both,High,20.0,7.0,2,6,7,58.0,Fair
Wool,Casual Hangout,Desert_Hot,summer,Natural,4,9,7,6,1,6,5,outdoor,9,35,45,Low,,Both,High,40.0,4.0,2,6,7,43.0,Poor
Wool,Formal Dinner,Arctic_Cold,winter,Natural,4,9,7,6,9,7,2,indoor,4,-40,-20,Low,Low,Northern,Moderate,-30.0,9.0,7,8,7,82.0,Excellent
Wool,Formal Dinner,Arctic_Cold,summer,Natural,4,9,7,6,9,7,2,indoor,4,5,15,Medium,Medium,Northern,Moderate,10.0,7.0,7,8,6,71.0,Good
Wool,Formal Dinner,Subarctic_Cold,winter,Natural,4,9,7,6,9,7,2,indoor,4,-30,-10,Low,Low,Northern,Extreme,-20.0,9.0,7,8,7,82.0,Excellent
Wool,Formal Dinner,Subarctic_Cold,summer,Natural,4,9,7,6,9,7,2,indoor,4,12,25,Medium,Medium,Northern,Extreme,18.5,7.0,7,8,6,71.0,Good
Wool,Formal Dinner,Continental_Temperate,winter,Natural,4,9,7,6,9,7,2,indoor,4,-10,0,Medium,Medium,Northern,High,-5.0,9.0,7,8,6,81.0,Excellent
Wool,Formal Dinner,Continental_Temperate,summer,Natural,4,9,7,6,9,7,2,indoor,4,20,30,Medium,Medium,Northern,High,25.0,7.0,7,8,6,71.0,Good
Wool,Formal Dinner,Oceanic_Temperate,winter,Natural,4,9,7,6,9,7,2,indoor,4,0,10,Medium,High,Both,Low,5.0,9.0,7,8,6,81.0,Excellent
Wool,Formal Dinner,Oceanic_Temperate,summer,Natural,4,9,7,6,9,7,2,indoor,4,15,25,Medium,High,Both,Low,20.0,7.0,7,8,6,71.0,Good
Wool,Formal Dinner,Mediterranean,winter,Natural,4,9,7,6,9,7,2,indoor,4,5,15,Medium,Medium,Both,Moderate,10.0,7.0,7,8,6,71.0,Good
Wool,Formal Dinner,Mediterranean,summer,Natural,4,9,7,6,9,7,2,indoor,4,25,35,Low,Low,Both,Moderate,30.0,4.0,7,8,7,57.0,Fair
Wool,Formal Dinner,Subtropical_Humid,winter,Natural,4,9,7,6,9,7,2,indoor,4,10,20,High,Medium,Both,Moderate,15.0,7.0,7,8,6,71.0,Good
Wool,Formal Dinner,Subtropical_Humid,summer,Natural,4,9,7,6,9,7,2,indoor,4,25,35,High,Medium,Both,Moderate,30.0,4.0,7,8,6,56.0,Fair
Wool,Formal Dinner,Tropical,winter,Natural,4,9,7,6,9,7,2,indoor,4,25,28,High,High,Both,,26.5,4.0,7,8,6,56.0,Fair
Wool,Formal Dinner,Tropical,summer,Natural,4,9,7,6,9,7,2,indoor,4,28,32,High,High,Both,,30.0,4.0,7,8,6,56.0,Fair
Wool,Formal Dinner,Desert_Hot,winter,Natural,4,9,7,6,9,7,2,indoor,4,15,25,Low,,Both,High,20.0,7.0,7,8,7,72.0,Good
Wool,Formal Dinner,Desert_Hot,summer,Natural,4,9,7,6,9,7,2,indoor,4,35,45,Low,,Both,High,40.0,4.0,7,8,7,57.0,Fair
Wool,Outdoor Concert,Arctic_Cold,winter,Natural,4,9,7,6,1,8,7,outdoor,9,-40,-20,Low,Low,Northern,Moderate,-30.0,9.0,2,2,7,60.0,Fair
Wool,Outdoor Concert,Arctic_Cold,summer,Natural,4,9,7,6,1,8,7,outdoor,9,5,15,Medium,Medium,Northern,Moderate,10.0,7.0,2,2,6,49.0,Poor
Wool,Outdoor Concert,Subarctic_Cold,winter,Natural,4,9,7,6,1,8,7,outdoor,9,-30,-10,Low,Low,Northern,Extreme,-20.0,9.0,2,2,7,60.0,Fair
Wool,Outdoor Concert,Subarctic_Cold,summer,Natural,4,9,7,6,1,8,7,outdoor,9,12,25,Medium,Medium,Northern,Extreme,18.5,7.0,2,2,6,49.0,Poor
Wool,Outdoor Concert,Continental_Temperate,winter,Natural,4,9,7,6,1,8,7,outdoor,9,-10,0,Medium,Medium,Northern,High,-5.0,9.0,2,2,6,59.0,Fair
Wool,Outdoor Concert,Continental_Temperate,summer,Natural,4,9,7,6,1,8,7,outdoor,9,20,30,Medium,Medium,Northern,High,25.0,7.0,2,2,6,49.0,Poor
Wool,Outdoor Concert,Oceanic_Temperate,winter,Natural,4,9,7,6,1,8,7,outdoor,9,0,10,Medium,High,Both,Low,5.0,9.0,2,2,6,59.0,Fair
Wool,Outdoor Concert,Oceanic_Temperate,summer,Natural,4,9,7,6,1,8,7,outdoor,9,15,25,Medium,High,Both,Low,20.0,7.0,2,2,6,49.0,Poor
Wool,Outdoor Concert,Mediterranean,winter,Natural,4,9,7,6,1,8,7,outdoor,9,5,15,Medium,Medium,Both,Moderate,10.0,7.0,2,2,6,49.0,Poor
Wool,Outdoor Concert,Mediterranean,summer,Natural,4,9,7,6,1,8,7,outdoor,9,25,35,Low,Low,Both,Moderate,30.0,4.0,2,2,7,35.0,Poor
Wool,Outdoor Concert,Subtropical_Humid,winter,Natural,4,9,7,6,1,8,7,outdoor,9,10,20,High,Medium,Both,Moderate,15.0,7.0,2,2,6,49.0,Poor
Wool,Outdoor Concert,Subtropical_Humid,summer,Natural,4,9,7,6,1,8,7,outdoor,9,25,35,High,Medium,Both,Moderate,30.0,4.0,2,2,6,34.0,Not Recommended
Wool,Outdoor Concert,Tropical,winter,Natural,4,9,7,6,1,8,7,outdoor,9,25,28,High,High,Both,,26.5,4.0,2,2,6,34.0,Not Recommended
Wool,Outdoor Concert,Tropical,summer,Natural,4,9,7,6,1,8,7,outdoor,9,28,32,High,High,Both,,30.0,4.0,2,2,6,34.0,Not Recommended
Wool,Outdoor Concert,Desert_Hot,winter,Natural,4,9,7,6,1,8,7,outdoor,9,15,25,Low,,Both,High,20.0,7.0,2,2,7,50.0,Fair
Wool,Outdoor Concert,Desert_Hot,summer,Natural,4,9,7,6,1,8,7,outdoor,9,35,45,Low,,Both,High,40.0,4.0,2,2,7,35.0,Poor
Wool,Hiking,Arctic_Cold,winter,Natural,4,9,7,6,2,3,10,outdoor,10,-40,-20,Low,Low,Northern,Moderate,-30.0,9.0,3,2,7,62.0,Fair
Wool,Hiking,Arctic_Cold,summer,Natural,4,9,7,6,2,3,10,outdoor,10,5,15,Medium,Medium,Northern,Moderate,10.0,7.0,3,2,6,51.0,Fair
Wool,Hiking,Subarctic_Cold,winter,Natural,4,9,7,6,2,3,10,outdoor,10,-30,-10,Low,Low,Northern,Extreme,-20.0,9.0,3,2,7,62.0,Fair
Wool,Hiking,Subarctic_Cold,summer,Natural,4,9,7,6,2,3,10,outdoor,10,12,25,Medium,Medium,Northern,Extreme,18.5,7.0,3,2,6,51.0,Fair
Wool,Hiking,Continental_Temperate,winter,Natural,4,9,7,6,2,3,10,outdoor,10,-10,0,Medium,Medium,Northern,High,-5.0,9.0,3,2,6,61.0,Fair
Wool,Hiking,Continental_Temperate,summer,Natural,4,9,7,6,2,3,10,outdoor,10,20,30,Medium,Medium,Northern,High,25.0,7.0,3,2,6,51.0,Fair
Wool,Hiking,Oceanic_Temperate,winter,Natural,4,9,7,6,2,3,10,outdoor,10,0,10,Medium,High,Both,Low,5.0,9.0,3,2,6,61.0,Fair
Wool,Hiking,Oceanic_Temperate,summer,Natural,4,9,7,6,2,3,10,outdoor,10,15,25,Medium,High,Both,Low,20.0,7.0,3,2,6,51.0,Fair
Wool,Hiking,Mediterranean,winter,Natural,4,9,7,6,2,3,10,outdoor,10,5,15,Medium,Medium,Both,Moderate,10.0,7.0,3,2,6,51.0,Fair
Wool,Hiking,Mediterranean,summer,Natural,4,9,7,6,2,3,10,outdoor,10,25,35,Low,Low,Both,Moderate,30.0,4.0,3,2,7,37.0,Poor
Wool,Hiking,Subtropical_Humid,winter,Natural,4,9,7,6,2,3,10,outdoor,10,10,20,High,Medium,Both,Moderate,15.0,7.0,3,2,6,51.0,Fair
Wool,Hiking,Subtropical_Humid,summer,Natural,4,9,7,6,2,3,10,outdoor,10,25,35,High,Medium,Both,Moderate,30.0,4.0,3,2,6,36.0,Poor
Wool,Hiking,Tropical,winter,Natural,4,9,7,6,2,3,10,outdoor,10,25,28,High,High,Both,,26.5,4.0,3,2,6,36.0,Poor
Wool,Hiking,Tropical,summer,Natural,4,9,7,6,2,3,10,outdoor,10,28,32,High,High,Both,,30.0,4.0,3,2,6,36.0,Poor
Wool,Hiking,Desert_Hot,winter,Natural,4,9,7,6,2,3,10,outdoor,10,15,25,Low,,Both,High,20.0,7.0,3,2,7,52.0,Fair
Wool,Hiking,Desert_Hot,summer,Natural,4,9,7,6,2,3,10,outdoor,10,35,45,Low,,Both,High,40.0,4.0,3,2,7,37.0,Poor
